County Name,State,Cases,Deaths,CasesPerCap,DeathsPerCap,TotalPop,IncomePerCap,Poverty,Unemployment
cooke county,texas,8471,147,0.21684927298791726,0.003763055498668851,39064,29067,13.9,5.2
coryell county,texas,21426,235,0.28259779999472423,0.003099527816613469,75818,21171,13.3,9.9
cottle county,texas,398,9,0.2656875834445928,0.006008010680907877,1498,20566,24.5,10.7
crane county,texas,1686,25,0.34863523573200994,0.005169561621174525,4836,24582,11.8,2.6
crockett county,texas,1569,21,0.4090198123044838,0.005474452554744526,3836,23296,20.9,2.4
crosby county,texas,2100,46,0.356234096692112,0.007803223070398643,5895,20057,20.8,7.7
culberson county,texas,579,14,0.2565352237483385,0.006202924235711121,2257,16763,29.4,5.3
dallam county,texas,2069,45,0.2870820036076037,0.006243929512973498,7207,25221,15.9,3.7
dallas county,texas,696581,7173,0.27293215730818704,0.002810502101509553,2552213,29810,17.7,5.9
dawson county,texas,3467,102,0.26475754104620086,0.007789232531500573,13095,21360,18.5,6.7
deaf smith county,texas,6290,119,0.33197867736317094,0.006280677679843775,18947,21209,18.0,5.0
delta county,texas,9921,28,1.918213457076566,0.005413766434648105,5172,22732,22.9,6.4
denton county,texas,270319,1461,0.34597687762136176,0.0018699100625735132,781321,37928,8.4,4.5
dewitt county,texas,5174,116,0.2527107551040344,0.0056657223796034,20474,28116,16.0,6.5
dickens county,texas,505,16,0.227068345323741,0.007194244604316547,2224,24171,16.6,15.0
dimmit county,texas,6246,52,0.5771576418406948,0.004805026797264831,10822,17939,30.2,15.0
donley county,texas,1279,26,0.37256044276143313,0.007573550830177687,3433,23212,14.9,4.6
duval county,texas,4448,74,0.3890152177715585,0.006471925835228267,11434,19085,25.2,13.6
eastland county,texas,3429,120,0.18760258233942445,0.00656526972316446,18278,20433,17.4,5.7
ector county,texas,46475,740,0.2984063591534826,0.004751386891308815,155744,27728,12.3,6.9
edwards county,texas,565,12,0.26764566556134534,0.005684509711037423,2111,28968,7.0,5.1
ellis county,texas,58058,620,0.35381371425785535,0.0037783682324549644,164092,28612,10.5,4.6
el paso county,texas,246617,3921,0.2954116132123499,0.0046967927409936215,834825,19950,21.7,7.0
erath county,texas,9965,132,0.24295396918275794,0.0032182562902282035,41016,23511,22.6,4.3
falls county,texas,4342,72,0.25114234484354214,0.004164497657470068,17289,17755,25.2,6.1
fannin county,texas,8229,194,0.24355521354367063,0.005741853375558647,33787,23212,14.8,5.2
fayette county,texas,5331,119,0.21355606297320034,0.004767055241757801,24963,30405,9.1,1.5
fisher county,texas,710,28,0.1832258064516129,0.007225806451612903,3875,27750,17.4,5.6
floyd county,texas,2202,50,0.3698975306568117,0.008399126490844951,5953,24347,18.2,6.4
foard county,texas,238,12,0.16831683168316833,0.008486562942008486,1414,26034,5.7,11.3
fort bend county,texas,256008,1260,0.35985443218572405,0.0017711031864395344,711421,38382,8.1,5.3
franklin county,texas,2673,46,0.25124541780242504,0.004323714634834101,10639,23642,15.0,7.6
freestone county,texas,4097,88,0.2085411788659269,0.004479283314669653,19646,24060,17.3,4.2
frio county,texas,7982,95,0.41768707482993195,0.004971219256933543,19110,16833,20.3,7.3
gaines county,texas,1757,85,0.08834028860173966,0.004273719141233848,19889,22656,11.0,4.5
galveston county,texas,116707,910,0.3633649247783202,0.002833266912424031,321184,33870,13.9,6.5
garza county,texas,1375,31,0.2040362071523965,0.004600089033981303,6739,20635,13.5,2.0
gillespie county,texas,6241,120,0.2406029530822314,0.004626238482593778,25939,32557,12.4,5.0
glasscock county,texas,247,3,0.17394366197183098,0.002112676056338028,1420,32885,11.6,0.0
goliad county,texas,1771,34,0.23581890812250333,0.004527296937416778,7510,30075,16.4,6.4
gonzales county,texas,5285,107,0.2570775367253624,0.005204786457826637,20558,23635,17.2,5.1
gray county,texas,6789,134,0.29566239874575384,0.005835728595070116,22962,23457,14.9,4.9
grayson county,texas,32292,688,0.2559890920045027,0.005453997748640464,126146,26535,14.3,6.5
gregg county,texas,22636,730,0.18343300756875902,0.005915625354532342,123402,25144,17.6,4.8
grimes county,texas,9557,129,0.34933109145405367,0.004715256963228306,27358,23585,18.6,5.5
guadalupe county,texas,45147,433,0.29920670161509455,0.002869659153417413,150889,29300,10.6,4.5
hale county,texas,7389,251,0.21400642975062995,0.007269673009528774,34527,19205,19.8,6.4
hall county,texas,1226,24,0.3952288845905867,0.007736943907156673,3102,20022,22.2,13.0
hamilton county,texas,2083,36,0.25340632603406327,0.004379562043795621,8220,26522,16.1,3.1
hansford county,texas,2255,33,0.4076283441793203,0.00596529284164859,5532,21989,18.7,3.8
hardeman county,texas,645,23,0.16165413533834586,0.0057644110275689225,3990,21517,13.8,6.7
hardin county,texas,15347,262,0.27408783240762236,0.004679156323111818,55993,29693,12.0,4.4
harris county,texas,1320367,11691,0.2917603483710929,0.0025833501085731824,4525519,30856,16.8,6.4
harrison county,texas,15762,239,0.23664534726601208,0.0035882653214425126,66606,25123,17.9,7.2
hartley county,texas,1288,3,0.22126782339804157,0.0005153753650575503,5821,20676,8.1,1.2
haskell county,texas,1148,41,0.1977264898380985,0.007061660351360661,5806,21120,19.3,9.5
hays county,texas,78146,478,0.4010716320319437,0.0024532572378787023,194843,29253,15.3,5.3
hemphill county,texas,1437,10,0.34609826589595377,0.0024084778420038534,4152,29470,8.8,6.9
henderson county,texas,17828,448,0.22372532533537465,0.005621996059583119,79687,24315,18.0,6.2
hidalgo county,texas,269664,3702,0.32120485171028385,0.004409562867240235,839539,15883,31.8,8.1
hill county,texas,9464,207,0.26964499401675307,0.005897771952817824,35098,23342,17.5,8.1
hockley county,texas,8824,169,0.3791518068147639,0.007261633652730632,23273,22673,14.9,7.4
hood county,texas,14938,302,0.2695514092894006,0.005449492944530658,55418,32578,12.3,3.0
hopkins county,texas,8699,193,0.24211639622588996,0.005371705307690167,35929,24236,17.9,5.9
houston county,texas,4913,121,0.21502035100004377,0.005295636570528251,22849,17884,24.7,4.5
howard county,texas,8371,196,0.22939902989778302,0.005371187416075196,36491,22994,13.9,6.7
hudspeth county,texas,1377,18,0.3719611021069692,0.004862236628849271,3702,12543,35.6,5.7
hunt county,texas,20317,379,0.22493966032638782,0.004196098403489737,90322,23942,18.8,6.5
hutchinson county,texas,6805,149,0.31353667526723183,0.006865093991890896,21704,25154,16.4,5.2
irion county,texas,630,3,0.3957286432160804,0.0018844221105527637,1592,32307,13.5,6.9
jack county,texas,1697,32,0.19199004412263831,0.003620319040615454,8839,25553,18.2,3.6
jackson county,texas,3908,64,0.2648414204391434,0.00433721875847113,14756,26809,13.7,4.7
jasper county,texas,9398,202,0.2651506601963661,0.005699131023586503,35444,21402,16.8,10.3
jeff davis county,texas,279,10,0.12477638640429338,0.004472271914132379,2236,25167,6.7,5.1
jefferson county,texas,65336,882,0.25664836157659465,0.0034646114685710247,254574,25370,19.4,6.5
jim hogg county,texas,3807,23,0.7234891676168758,0.004370961611554542,5262,17761,26.0,17.0
jim wells county,texas,14608,226,0.3535505106733143,0.005469771044097004,41318,20631,23.0,5.3
johnson county,texas,52981,792,0.3307736010438713,0.004944653593302242,160173,26574,11.0,4.9
jones county,texas,6201,97,0.3105313235515048,0.004857529170213831,19969,17960,15.9,4.2
karnes county,texas,6544,75,0.43478838615374393,0.004983057604145904,15051,27011,19.3,4.1
kaufman county,texas,42484,563,0.3699021349214641,0.004901960784313725,114852,26631,12.4,6.5
kendall county,texas,10003,135,0.24817645015630427,0.0033493772639309285,40306,39517,5.7,4.4
kenedy county,texas,105,2,0.18617021276595744,0.0035460992907801418,564,13705,24.8,0.0
kent county,texas,228,4,0.3352941176470588,0.0058823529411764705,680,27515,17.9,1.6
kerr county,texas,10802,206,0.21280116624967987,0.004058233683339572,50761,28484,13.8,6.0
kimble county,texas,995,16,0.22450361010830325,0.0036101083032490976,4432,26982,22.1,6.4
king county,texas,60,0,0.20761245674740483,0.0,289,29918,3.5,6.0
kinney county,texas,774,14,0.21316441751583587,0.003855687138529331,3631,21395,10.6,8.1
kleberg county,texas,9654,155,0.3060875079264426,0.004914394419784401,31540,19806,23.7,9.7
knox county,texas,628,25,0.16733280042632562,0.006661337596589395,3753,21046,14.7,5.1
lamar county,texas,11465,282,0.23208032226068298,0.005708386469909516,49401,23625,17.8,5.6
lamb county,texas,4749,128,0.35525134649910234,0.009575104727707959,13368,21760,20.5,3.6
lampasas county,texas,5947,97,0.29048014458066723,0.004737947540663313,20473,26405,12.0,7.4
la salle county,texas,2535,50,0.3417363170665948,0.0067403612833647885,7418,26268,8.2,5.4
lavaca county,texas,5086,124,0.25610554408580494,0.006244020343421119,19859,29946,10.5,2.9
lee county,texas,5186,65,0.3077744807121662,0.003857566765578635,16850,26740,13.8,4.5
leon county,texas,3945,95,0.23252387127195567,0.005599434162442532,16966,27096,16.3,7.1
liberty county,texas,23341,420,0.2921861699464223,0.005257623554153523,79884,22153,16.2,7.8
limestone county,texas,5800,137,0.24701873935264054,0.005834752981260648,23480,21093,20.7,10.3
lipscomb county,texas,775,17,0.2217453505007153,0.004864091559370529,3495,29995,10.5,5.2
live oak county,texas,2393,43,0.19870464170057295,0.003570538902266877,12043,22847,16.3,3.8
llano county,texas,4945,102,0.2448625897499381,0.00505075513741025,20195,35680,12.5,8.3
loving county,texas,410,1,5.54054054054054,0.013513513513513514,74,35530,17.1,0.0
lubbock county,texas,114628,1402,0.38460351225666184,0.0047040350017782725,298042,26196,18.8,4.8
lynn county,texas,1707,41,0.29507346585998273,0.007087294727744166,5785,26758,18.0,8.1
mcculloch county,texas,2034,52,0.24972375690607734,0.006384284837323511,8145,23398,16.3,3.2
mclennan county,texas,73969,976,0.30102962721797166,0.003972000651147648,245720,24273,19.3,5.1
mcmullen county,texas,200,10,0.3333333333333333,0.016666666666666666,600,33472,7.0,26.3
madison county,texas,3948,59,0.2824236354531798,0.004220616639244581,13979,17436,15.4,3.1
marion county,texas,2067,62,0.20384615384615384,0.00611439842209073,10140,25933,22.3,10.7
martin county,texas,1411,26,0.2543717324680007,0.004687218316206959,5547,28560,7.0,1.9
mason county,texas,1123,13,0.2724405628335759,0.003153808830664726,4122,24519,12.6,2.8
matagorda county,texas,10613,185,0.28883627258872197,0.005034835619420858,36744,23294,20.6,6.4
maverick county,texas,25445,481,0.44274503662716846,0.008369438499417098,57471,16658,24.5,12.9
medina county,texas,12547,213,0.25844525006179453,0.004387410397956661,48548,25572,12.7,5.3
menard county,texas,666,13,0.3137070183702308,0.006123410268487989,2123,23613,9.8,5.1
midland county,texas,48762,520,0.3049855206619841,0.003252378301633069,159883,38545,8.7,3.5
milam county,texas,6221,109,0.2541361983741166,0.004452796274357612,24479,22911,16.0,5.5
mills county,texas,1518,40,0.3106200122774708,0.008184980560671169,4887,24858,14.9,2.9
mitchell county,texas,2156,52,0.2457260086619558,0.0059266013220879874,8774,19741,7.9,6.4
montague county,texas,5330,136,0.27465732247758423,0.00700814181181078,19406,26278,15.5,6.6
montgomery county,texas,173020,1394,0.32328886912425003,0.0026046970498162323,535187,38012,10.3,4.9
moore county,texas,5993,116,0.2722111191860465,0.005268895348837209,22016,21372,16.9,4.1
morris county,texas,3007,76,0.23998403830806064,0.006065442936951317,12530,22803,15.7,9.9
motley county,texas,300,13,0.26929982046678635,0.011669658886894075,1114,25908,12.2,8.1
nacogdoches county,texas,15105,280,0.23092446224641117,0.004280625582853037,65411,22589,24.9,8.6
navarro county,texas,14930,234,0.3095006115383818,0.0048508468251829435,48239,22152,18.8,9.4
newton county,texas,2004,64,0.14125607950941002,0.0045111721999013185,14187,20800,15.7,11.6
nolan county,texas,2994,108,0.19973315543695797,0.007204803202134757,14990,23686,16.8,7.1
nueces county,texas,101034,1360,0.2818368462748686,0.003793753696120329,358484,26780,16.7,5.9
ochiltree county,texas,2638,50,0.25162151850438763,0.0047691720717283476,10484,24157,13.0,7.6
oldham county,texas,616,6,0.2957273163706193,0.0028804608737397984,2083,25461,11.1,3.8
orange county,texas,18605,381,0.22172830089740075,0.004540633305128175,83909,27938,14.2,6.0
palo pinto county,texas,7984,159,0.2840371411291757,0.005656551282507382,28109,24840,18.3,7.9
panola county,texas,5797,139,0.2459065071689149,0.005896326461355731,23574,26205,15.3,3.8
parker county,texas,40101,494,0.31835539007486324,0.003921786556369727,125963,33367,9.2,5.5
parmer county,texas,2578,54,0.26116908114679366,0.00547057035761321,9871,21876,17.3,2.8
pecos county,texas,3714,72,0.23500379650721337,0.004555808656036446,15804,19088,11.5,3.7
polk county,texas,8510,266,0.18116404819687487,0.005662707029420531,46974,23023,18.7,8.5
potter county,texas,34363,675,0.28345294069124805,0.005567928730512249,121230,21941,21.7,4.2
presidio county,texas,1274,42,0.1771659018217216,0.005840634125990822,7191,15329,26.3,9.8
rains county,texas,2102,62,0.1869109016539214,0.005513071314245065,11246,23976,13.1,5.7
randall county,texas,31318,517,0.2398890863410748,0.003960107849745695,130552,32922,9.6,3.7
reagan county,texas,1011,16,0.27068273092369477,0.00428380187416332,3735,25273,18.0,3.9
real county,texas,990,25,0.2948183442525313,0.007444907683144729,3358,20873,20.2,6.1
red river county,texas,2773,75,0.22447988342912653,0.006071399660001619,12353,21177,16.5,9.0
reeves county,texas,5940,77,0.4015955648705294,0.005205868433506862,14791,18992,13.2,8.0
refugio county,texas,2361,42,0.3237350884409708,0.005758946935417524,7293,23959,16.6,7.9
roberts county,texas,191,2,0.21484814398200225,0.0022497187851518562,889,34555,3.3,2.4
robertson county,texas,4998,79,0.2987983499730974,0.0047229030908112635,16727,23337,15.2,7.7
rockwall county,texas,32036,286,0.35432565753091333,0.003163226933881921,90414,38933,5.8,4.9
runnels county,texas,2694,73,0.2624196376388077,0.007110851353984025,10266,22190,16.3,3.2
rusk county,texas,12563,244,0.23692151020254215,0.004601516237317542,53026,23521,15.8,5.7
sabine county,texas,1679,94,0.1609933838335411,0.009013328219388245,10429,20876,20.0,7.1
san augustine county,texas,1171,47,0.13935499226466738,0.005593240509341901,8403,21066,24.4,13.4
san jacinto county,texas,6590,111,0.2401953637556495,0.0040457792681148855,27436,22308,17.2,6.5
san patricio county,texas,16762,366,0.2506767164670166,0.005473551976311185,66867,24613,15.2,4.9
san saba county,texas,1526,40,0.26081011792855924,0.006836438215689626,5851,22481,17.4,3.2
schleicher county,texas,677,9,0.2168481742472774,0.0028827674567584883,3122,28112,10.2,6.3
scurry county,texas,6130,108,0.35339559552634614,0.006226219301279834,17346,24140,12.8,4.6
shackelford county,texas,1126,12,0.3363201911589008,0.0035842293906810036,3348,24296,17.7,7.0
shelby county,texas,5419,139,0.21094631943633463,0.005410876250535248,25689,20686,23.1,7.4
sherman county,texas,437,16,0.14248451255298336,0.005216824258232801,3067,25358,14.8,1.5
smith county,texas,49923,1023,0.22459813655933814,0.004602365516900084,222277,26270,16.3,6.5
somervell county,texas,2253,37,0.26046242774566475,0.0042774566473988435,8650,27095,21.5,2.8
starr county,texas,25657,392,0.404556922106591,0.006181015452538631,63420,13167,35.0,15.0
stephens county,texas,2317,53,0.24741057127602775,0.005659369994660972,9365,23044,21.3,4.7
sterling county,texas,340,9,0.29850746268656714,0.007901668129938543,1139,25675,17.0,2.6
stonewall county,texas,422,7,0.3892988929889299,0.006457564575645757,1084,28063,13.9,2.4
sutton county,texas,996,14,0.25577812018489987,0.0035952747817154596,3894,31603,6.5,5.9
swisher county,texas,2653,34,0.35181010476064184,0.004508685850682933,7541,18878,22.2,5.9
tarrant county,texas,642366,5622,0.323826231615562,0.0028341336156376424,1983675,30857,13.5,5.4
taylor county,texas,42835,780,0.31642670882242135,0.005761943104505396,135371,25419,16.1,4.4
terrell county,texas,156,3,0.21636615811373092,0.004160887656033287,721,21204,17.1,6.8
terry county,texas,2313,88,0.1813406507252058,0.006899255194041553,12755,21938,13.7,9.4
throckmorton county,texas,299,10,0.19402985074626866,0.006489292667099286,1541,27732,17.1,5.2
titus county,texas,10216,139,0.3127602253245163,0.004255449424442811,32664,21090,19.3,6.1
tom green county,texas,43344,491,0.3707594135459258,0.004199955519819342,116906,27513,12.9,3.8
travis county,texas,323687,1865,0.2751074296437823,0.0015850971966302448,1176584,38820,13.9,4.5
trinity county,texas,3294,81,0.22747047855811062,0.005593536357986327,14481,20369,18.4,10.2
tyler county,texas,5619,91,0.2618847874720358,0.00424123788217748,21456,21172,15.8,9.5
upshur county,texas,8993,197,0.2220164913839925,0.004863477015750753,40506,24088,13.8,8.3
